"FILE","BATCH.SHEET.TYPE","BATCH.COLOR","BATCH.SHEET.BARCODE","BATCH.CONNECTIONS","BATCH.SHEET.ORIGINAL.BARCODE"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Blue","FI-HCI-01018770","","FI-HCI-01018770"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018771","FI076601","FI-HCI-01018771"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018772","FI076400","FI-HCI-01018772"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018773","FI076399","FI-HCI-01018773"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018774","FI076398","FI-HCI-01018774"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018775","FI076397","FI-HCI-01018775"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018776","FI076396","FI-HCI-01018776"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018777","FI076395","FI-HCI-01018777"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018778","FI076394","FI-HCI-01018778"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018780","FI076612","FI-HCI-01018780"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018779","FI076611","FI-HCI-01018779"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018781","FI076610","FI-HCI-01018781"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018782","FI076609","FI-HCI-01018782"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018783","FI076608","FI-HCI-01018783"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018784","FI076607","FI-HCI-01018784"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018786","FI076606","FI-HCI-01018786"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018785","FI076605","FI-HCI-01018785"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018787","FI001654","FI-HCI-01018787"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018788","FI076613","FI-HCI-01018788"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018792","FI076619","FI-HCI-01018792"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-01018793","FI076618","FI-HCI-01018793"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-01018794","","FI-HCI-01018794"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018795","FI076617","FI-HCI-01018795"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018796","FI076616","FI-HCI-01018796"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018797","FI076615","FI-HCI-01018797"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018798","FI076614","FI-HCI-01018798"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018799","FI076637","FI-HCI-01018799"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018800","FI076636","FI-HCI-01018800"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Blue","FI-HCI-01018801","FI076635","FI-HCI-01018801"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Blue","FI-HCI-01018802","","FI-HCI-01018802"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018803","FI076634","FI-HCI-01018803"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018804","FI076633","FI-HCI-01018804"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018806","FI076632|FI-HCI-01018807","FI-HCI-01018806"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018805","FI076631","FI-HCI-01018805"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018808","FI076630","FI-HCI-01018808"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018809","FI076629","FI-HCI-01018809"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018810","FI076628","FI-HCI-01018810"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-01018811","FI076627","FI-HCI-01018811"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-01018812","","FI-HCI-01018812"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Blue","FI-HCI-01018813","FI076626","FI-HCI-01018813"
"data/Connection/CP1_20240731_BATCH_0001.csv","Multisheet","Blue","FI-HCI-01018814","","FI-HCI-01018814"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018815","FI076625","FI-HCI-01018815"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018816","FI076624","FI-HCI-01018816"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018817","FI076623","FI-HCI-01018817"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018818","FI076622","FI-HCI-01018818"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018819","FI076621","FI-HCI-01018819"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01019129","FI067387","FI-HCI-01019129"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01019222","FI071361","FI-HCI-01019222"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01019226","FI051707","FI-HCI-01019226"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01019246","FI065317","FI-HCI-01019246"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01019523","FI058429","FI-HCI-01019523"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01019871","FI061926","FI-HCI-01019871"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01030073","FI010938","FI-HCI-01030073"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01030604","FI059382","FI-HCI-01030604"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01030718","FI001737","FI-HCI-01030718"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01031211","FI056596","FI-HCI-01031211"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01031245","FI001653","FI-HCI-01031245"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01031255","FI060796","FI-HCI-01031255"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01031535","FI001642","FI-HCI-01031535"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01015415","FI-HCI-01015415","FI-HCI-01015416"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01015440","FI-HCI-01015440","FI-HCI-01015441"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01015442","FI-HCI-01015442","FI-HCI-01015443"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01015444","FI-HCI-01015444","FI-HCI-01015445"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01015448","FI-HCI-01015448","FI-HCI-01015449"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01015480","FI-HCI-01015480","FI-HCI-01015479"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01016254","FI-HCI-01016254","FI-HCI-01016255"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01016646","FI051744|FI051745|FI-HCI-01016646","FI-HCI-01016645"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01017039","FI051742|FI051743|FI-HCI-01017039","FI-HCI-01017040"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01017457","FI051953|FI-HCI-01017457","FI-HCI-01017456"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01017458","FI051954|FI-HCI-01017458","FI-HCI-01017459"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01017745","FI-HCI-01017745|FI-HCI-01017744","FI-HCI-01017746"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01017798","FI-HCI-01017798","FI-HCI-01017799"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018717","FI076351|FI-HCI-01018717","FI-HCI-01018716"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018748","FI076393|FI-HCI-01018748","FI-HCI-01018747"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018755","FI076386|FI-HCI-01018755","FI-HCI-01018756"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01018807","FI076632|FI-HCI-01018807","FI-HCI-01018806"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01019932","FI-HCI-01019932","FI-HCI-01019931"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01030514","FI-HCI-01030514","FI-HCI-01030515"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01030761","FI-HCI-01030763|FI-HCI-01030761|FI-HCI-01030764","FI-HCI-01030762"
"data/Connection/CP1_20240731_BATCH_0001.csv","","","FI-HCI-01031412","FI-HCI-01031412","FI-HCI-01031413"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00486406","","FI-HCI-00486406"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Blue","FI-HCI-00486477","FI059986","FI-HCI-00486477"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Blue","FI-HCI-00486478","","FI-HCI-00486478"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00486632","","FI-HCI-00486632"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00486781","","FI-HCI-00486781"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00486870","FI001111","FI-HCI-00486870"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487246","FI051545","FI-HCI-00487246"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487276","FI001257","FI-HCI-00487276"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487277","FI001256","FI-HCI-00487277"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487278","FI001254","FI-HCI-00487278"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487279","FI001255","FI-HCI-00487279"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487329","FI002955","FI-HCI-00487329"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487353","FI016161","FI-HCI-00487353"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487354","FI016162","FI-HCI-00487354"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487355","FI016163","FI-HCI-00487355"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487400","FI061941","FI-HCI-00487400"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487586","FI052545","FI-HCI-00487586"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487752","FI065237","FI-HCI-00487752"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488133","FI016164","FI-HCI-00488133"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488134","FI016165","FI-HCI-00488134"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488243","FI051502|FI-HCI-00488242","FI-HCI-00488243"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488264","FI-HCI-00488263","FI-HCI-00488264"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488308","FI-HCI-00488306","FI-HCI-00488308"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488448","FI-HCI-00488447","FI-HCI-00488448"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488753","FI002972","FI-HCI-00488753"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00488916","","FI-HCI-00488916"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489044","FI053571","FI-HCI-00489044"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489100","FI002973","FI-HCI-00489100"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489101","FI002974","FI-HCI-00489101"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00489102","","FI-HCI-00489102"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489110","FI087126","FI-HCI-00489110"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489260","FI016169","FI-HCI-00489260"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00489603","","FI-HCI-00489603"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00489731","","FI-HCI-00489731"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489934","FI001117|FI001118|FI-HCI-00489935","FI-HCI-00489934"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489998","FI001108","FI-HCI-00489998"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489997","FI001109","FI-HCI-00489997"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00495016","FI001115","FI-HCI-00495016"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00489999","","FI-HCI-00489999"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495018","FI001116","FI-HCI-00495018"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495039","FI001110","FI-HCI-00495039"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495071","FI018108","FI-HCI-00495071"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495241","FI002950","FI-HCI-00495241"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495242","FI002952","FI-HCI-00495242"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495243","FI002951","FI-HCI-00495243"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495244","FI002947","FI-HCI-00495244"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495245","FI002948","FI-HCI-00495245"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495246","FI002949","FI-HCI-00495246"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495335","FI016166","FI-HCI-00495335"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496085","FI056568","FI-HCI-00496085"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496160","FI053948","FI-HCI-00496160"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496232","FI002944","FI-HCI-00496232"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496247","FI002946","FI-HCI-00496247"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00496248","FI002945","FI-HCI-00496248"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00496249","","FI-HCI-00496249"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00496250","","FI-HCI-00496250"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496251","FI065263","FI-HCI-00496251"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496317","FI002943","FI-HCI-00496317"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496318","FI002942","FI-HCI-00496318"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496350","FI058362","FI-HCI-00496350"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496382","FI066082","FI-HCI-00496382"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496389","FI002941","FI-HCI-00496389"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496390","FI001795","FI-HCI-00496390"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496391","FI060787","FI-HCI-00496391"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496511","FI002940","FI-HCI-00496511"
"data/Connection/CP2_20240610_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00496522","","FI-HCI-00496522"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00496524","FI016167","FI-HCI-00496524"
"data/Connection/CP2_20240610_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00496525","FI016168","FI-HCI-00496525"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496669","FI001104","FI-HCI-00496669"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496670","FI001105","FI-HCI-00496670"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496671","FI001106","FI-HCI-00496671"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496767","FI002939","FI-HCI-00496767"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496795","FI002938","FI-HCI-00496795"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487551","FI-HCI-00487551","FI-HCI-00487552"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00487896","FI-HCI-00487896","FI-HCI-00487895"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488193","FI-HCI-00488193","FI-HCI-00488192"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488242","FI051502|FI-HCI-00488242","FI-HCI-00488243"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488245","FI-HCI-00488245|FI-HCI-00488246","FI-HCI-00488247"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00488975","FI-HCI-00488975","FI-HCI-00488976"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489105","FI-HCI-00489105","FI-HCI-00489104"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489311","FI-HCI-00489311","FI-HCI-00489309"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489461","FI-HCI-00489461","FI-HCI-00489462"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00489935","FI001117|FI001118|FI-HCI-00489935","FI-HCI-00489934"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495826","FI-HCI-00495826","FI-HCI-00495825"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00495898","FI-HCI-00495898","FI-HCI-00495897"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496011","FI-HCI-00496011","FI-HCI-00496010"
"data/Connection/CP2_20240610_BATCH_0001.csv","","","FI-HCI-00496193","FI-HCI-00496193","FI-HCI-00496192"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00496866","FI054594","FI-HCI-00496866"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497153","FI051508","FI-HCI-00497153"
"data/Connection/CP2_20240611_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00497193","","FI-HCI-00497193"
"data/Connection/CP2_20240611_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00497318","FI002937","FI-HCI-00497318"
"data/Connection/CP2_20240611_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00497319","","FI-HCI-00497319"
"data/Connection/CP2_20240611_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00497443","FI065578","FI-HCI-00497443"
"data/Connection/CP2_20240611_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00497444","","FI-HCI-00497444"
"data/Connection/CP2_20240611_BATCH_0001.csv","Multisheet","Blue","FI-HCI-00497445","FI065579","FI-HCI-00497445"
"data/Connection/CP2_20240611_BATCH_0001.csv","Multisheet","Blue","FI-HCI-00497446","","FI-HCI-00497446"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497579","FI050542","FI-HCI-00497579"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497580","FI050543","FI-HCI-00497580"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497581","FI018160","FI-HCI-00497581"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497661","FI051555|FI051554|FI-HCI-00497660","FI-HCI-00497661"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497728","FI052030|Z","FI-HCI-00497728"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497778","FI016170","FI-HCI-00497778"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497779","FI016171","FI-HCI-00497779"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497782","FI016172|FI016173|FI-HCI-00497780|FI-HCI-00497781","FI-HCI-00497782"
"data/Connection/CP2_20240611_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00497783","","FI-HCI-00497783"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497830","FI060428","FI-HCI-00497830"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00497880","FI065993","FI-HCI-00497880"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00498703","FI067168","FI-HCI-00498703"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00498706","FI056428","FI-HCI-00498706"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00498707","FI056429","FI-HCI-00498707"
"data/Connection/CP2_20240611_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00498791","","FI-HCI-00498791"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00498816","FI016174","FI-HCI-00498816"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00498980","FI016175|FI-HCI-00498981","FI-HCI-00498980"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505361","FI016176","FI-HCI-00505361"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505369","FI007008","FI-HCI-00505369"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505563","FI051572","FI-HCI-00505563"
"data/Connection/CP2_20240611_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00505674","","FI-HCI-00505674"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505685","FI060767","FI-HCI-00505685"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505693","FI054712","FI-HCI-00505693"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505762","FI060687","FI-HCI-00505762"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505763","FI060688","FI-HCI-00505763"
"data/Connection/CP2_20240611_BATCH_0001.csv","","","FI-HCI-00505764","FI060689","FI-HCI-00505764"
