Type;Cubby Number;Cover Barcode;Sheet Type;Color;Sheet Barcode;Garbage;Date Created;Path JPG;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050456;;2024:04:02 18:37:50.765;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050456.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050457;;2024:04:02 18:37:54.897;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050457.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050458;;2024:04:02 18:37:58.518;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050458.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050459;;2024:04:02 18:38:02.198;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050459.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050460;;2024:04:02 18:38:11.501;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050460.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050461;;2024:04:02 18:38:16.736;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050461.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050462;;2024:04:02 18:38:25.450;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050462.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050463;;2024:04:02 18:38:33.063;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050463.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021851;;;FI-HCI-00050464;;2024:04:02 18:38:38.112;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050464.tif;
Folder;Cubby_010084;Folder-FI-HCI-0021852;;;;;2024:04:02 18:38:44.169;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021852.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021852;;;FI-HCI-00050465;;2024:04:02 18:38:49.265;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050465.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021852;;;FI-HCI-00050466;;2024:04:02 18:38:54.367;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050466.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021852;;;FI-HCI-00050467;FI-HCI-00050468;2024:04:02 18:38:58.760;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050467.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021852;;;FI-HCI-00050469;;2024:04:02 18:39:03.705;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050469.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021852;;;FI-HCI-00050470;FI-HCI-00050471|FI-HCI-00050472;2024:04:02 18:39:10.284;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050470.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021852;;;FI-HCI-00050473;;2024:04:02 18:39:30.506;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050473.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021852;;;FI-HCI-00050474;;2024:04:02 18:39:34.746;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050474.tif;
Folder;Cubby_010084;Folder-FI-HCI-0021853;;;;;2024:04:02 18:39:38.442;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021853.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021853;;;FI-HCI-00050475;;2024:04:02 18:39:42.442;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050475.tif;
Folder;Cubby_010084;Folder-FI-HCI-0021854;;;;;2024:04:02 18:39:45.868;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021854.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050476;;2024:04:02 18:39:49.527;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050476.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050477;;2024:04:02 18:39:53.329;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050477.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050478;;2024:04:02 18:39:56.906;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050478.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050479;;2024:04:02 18:40:06.127;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050479.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050480;;2024:04:02 18:40:09.933;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050480.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050481;;2024:04:02 18:40:17.787;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050481.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050482;;2024:04:02 18:40:22.958;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050482.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050483;;2024:04:02 18:40:26.623;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050483.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050484;;2024:04:02 18:40:30.578;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050484.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050485;FI-HCI-00050486;2024:04:02 18:40:34.987;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050485.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050487;;2024:04:02 18:40:38.591;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050487.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050488;;2024:04:02 18:40:48.951;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050488.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050489;;2024:04:02 18:40:54.558;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050489.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050490;;2024:04:02 18:40:59.618;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050490.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050491;FI-HCI-00050493|FI-HCI-00050492|FI-HCI-00050494;2024:04:02 18:41:03.704;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050491.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050495;;2024:04:02 18:41:08.059;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050495.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050496;;2024:04:02 18:41:12.218;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050496.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050497;;2024:04:02 18:41:15.739;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050497.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050498;;2024:04:02 18:41:19.484;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050498.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050499;;2024:04:02 18:41:24.005;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050499.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050500;;2024:04:02 18:41:28.983;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050500.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050501;FI-HCI-00050502|FI-HCI-00050503;2024:04:02 18:41:33.252;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050501.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050504;;2024:04:02 18:41:37.628;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050504.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050505;;2024:04:02 18:41:41.461;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050505.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050506;;2024:04:02 18:41:46.553;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050506.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050507;;2024:04:02 18:41:50.867;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050507.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050508;;2024:04:02 18:41:58.088;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050508.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050510;FI-HCI-00050509;2024:04:02 18:42:02.583;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050510.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021854;;;FI-HCI-00050511;;2024:04:02 18:42:06.590;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050511.tif;
Folder;Cubby_010084;Folder-FI-HCI-0021855;;;;;2024:04:02 18:42:10.729;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021855.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050512;;2024:04:02 18:42:15.092;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050512.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050513;;2024:04:02 18:42:19.413;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050513.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050515;FI-HCI-00050514;2024:04:02 18:42:23.635;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050515.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050516;;2024:04:02 18:42:27.623;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050516.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050518;FI-HCI-00050519|FI-HCI-00050520|FI-HCI-00050517;2024:04:02 18:42:31.922;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050518.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050521;;2024:04:02 18:43:12.921;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050521.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050522;;2024:04:02 18:43:17.362;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050522.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050523;;2024:04:02 18:43:21.098;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050523.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050524;;2024:04:02 18:43:25.022;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050524.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050525;;2024:04:02 18:43:28.603;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050525.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050526;;2024:04:02 18:43:32.337;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050526.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050527;;2024:04:02 18:43:35.872;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050527.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050528;;2024:04:02 18:44:33.676;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050528.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050529;;2024:04:02 18:44:37.482;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050529.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050530;;2024:04:02 18:44:41.501;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050530.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050532;FI-HCI-00050531;2024:04:02 18:44:54.069;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050532.tif;
Sheet;Cubby_010084;Folder-FI-HCI-0021855;;;FI-HCI-00050533;;2024:04:02 18:44:59.375;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050533.tif;
Cubby;Cubby_010085;Folder-FI-HCI-0021855;;;;;2024:04:02 18:45:27.715;/Volumes/pixel/Production/2024/04/02/CP1/Cubby_010085.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021856;;;;;2024:04:02 18:45:53.334;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021856.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021856;;;FI-HCI-00050534;;2024:04:02 18:45:57.926;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050534.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021856;;;FI-HCI-00050535;;2024:04:02 18:46:04.852;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050535.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021857;Do_not_transcribe;Red;;;2024:04:02 18:46:09.157;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021857.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021857;Do_not_transcribe;Red;FI-HCI-00050536;FI014985;2024:04:02 18:46:33.309;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050536.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021858;Do_not_transcribe;Red;;;2024:04:02 18:47:14.836;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021858.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021858;Do_not_transcribe;Red;FI-HCI-00050537;FI014984;2024:04:02 18:47:21.639;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050537.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021859;;;;;2024:04:02 18:47:25.944;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021859.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021859;Do_not_transcribe;Red;FI-HCI-00050538;;2024:04:02 18:47:29.606;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050538.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021860;;;;;2024:04:02 18:47:54.430;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021860.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021860;;;FI-HCI-00050539;;2024:04:02 18:47:59.444;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050539.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021860;;;FI-HCI-00050540;FI-HCI-00050541;2024:04:02 18:48:24.855;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050540.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021860;;;FI-HCI-00050543;FI-HCI-00050542;2024:04:02 18:48:29.507;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050543.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021860;;;FI-HCI-00050544;;2024:04:02 18:48:46.262;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050544.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021860;;;FI-HCI-00050545;;2024:04:02 18:48:50.466;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050545.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021860;;;FI-HCI-00050546;;2024:04:02 18:49:09.780;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050546.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021860;;;FI-HCI-00050547;;2024:04:02 18:49:15.327;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050547.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021861;;;;;2024:04:02 18:49:19.057;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021861.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021861;;;FI-HCI-00050548;;2024:04:02 18:49:24.278;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050548.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021861;;;FI-HCI-00050551;FI-HCI-00050549;2024:04:02 18:49:28.196;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050551.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021861;;;FI-HCI-00050550;;2024:04:02 18:49:45.235;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050550.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021862;;;;;2024:04:02 18:49:49.132;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021862.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021862;;;FI-HCI-00050552;;2024:04:02 18:50:13.666;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050552.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021863;Do_not_transcribe;Red;;;2024:04:02 18:50:54.589;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021863.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021863;Do_not_transcribe;Red;FI-HCI-00050553;FI015165;2024:04:02 18:51:04.213;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050553.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021864;Do_not_transcribe;Red;;;2024:04:02 18:51:09.241;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021864.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021864;Multisheet;Yellow;FI-HCI-00050554;FI015164;2024:04:02 18:51:16.857;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050554.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021864;Multisheet;Yellow;FI-HCI-00050555;;2024:04:02 18:51:33.785;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050555.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021865;;;;;2024:04:02 18:51:38.611;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021865.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021865;;;FI-HCI-00050556;;2024:04:02 18:52:01.519;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050556.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021866;;;;;2024:04:02 18:52:07.953;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021866.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021866;;;FI-HCI-00050557;;2024:04:02 18:52:29.237;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050557.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021867;;;;;2024:04:02 18:52:33.270;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021867.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021867;;;FI-HCI-00050558;;2024:04:02 18:52:47.662;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050558.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021867;;;FI-HCI-00050559;;2024:04:02 18:53:07.803;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050559.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021868;;;;;2024:04:02 18:53:12.936;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021868.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021868;;;FI-HCI-00050560;;2024:04:02 18:53:25.372;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050560.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021869;;;;;2024:04:02 18:53:29.674;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021869.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021869;;;FI-HCI-00050561;;2024:04:02 18:53:44.806;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050561.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021870;;;;;2024:04:02 18:53:49.919;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021870.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021870;;;FI-HCI-00050562;;2024:04:02 18:53:53.641;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050562.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021871;;;;;2024:04:02 18:54:07.656;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021871.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021871;;;FI-HCI-00050563;;2024:04:02 18:54:12.547;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050563.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021872;;;;;2024:04:02 18:54:27.757;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021872.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021872;;;FI-HCI-00050564;;2024:04:02 18:54:31.912;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050564.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021873;;;;;2024:04:02 18:54:43.097;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021873.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021873;;;FI-HCI-00050565;;2024:04:02 18:54:47.408;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050565.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021874;;;;;2024:04:02 18:54:59.079;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021874.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021874;;;FI-HCI-00050566;;2024:04:02 18:55:02.707;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050566.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021875;;;;;2024:04:02 18:55:19.412;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021875.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021875;;;FI-HCI-00050567;;2024:04:02 18:55:23.360;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050567.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021875;;;FI-HCI-00050568;;2024:04:02 18:55:33.595;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050568.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021876;;;;;2024:04:02 18:55:37.434;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021876.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021876;;;FI-HCI-00050569;;2024:04:02 18:55:50.649;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050569.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021876;;;FI-HCI-00050570;;2024:04:02 18:55:54.450;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050570.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021876;;;FI-HCI-00050571;;2024:04:02 18:56:09.458;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050571.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021877;;;;;2024:04:02 18:56:14.406;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021877.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021877;;;FI-HCI-00050572;;2024:04:02 18:56:19.751;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050572.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021878;;;;;2024:04:02 18:56:33.610;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021878.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021878;;;FI-HCI-00050573;;2024:04:02 18:56:40.779;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050573.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021878;;;FI-HCI-00050574;;2024:04:02 18:56:44.637;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050574.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021879;;;;;2024:04:02 18:56:48.446;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021879.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050575;;2024:04:02 18:56:58.656;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050575.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050576;;2024:04:02 18:57:02.573;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050576.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050578;FI-HCI-00050577;2024:04:02 18:57:17.027;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050578.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050579;;2024:04:02 18:57:23.686;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050579.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050580;;2024:04:02 18:57:27.600;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050580.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050581;;2024:04:02 18:57:41.850;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050581.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050582;;2024:04:02 18:57:46.987;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050582.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050583;;2024:04:02 18:57:50.659;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050583.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050584;;2024:04:02 18:57:54.512;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050584.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021879;;;FI-HCI-00050585;;2024:04:02 18:57:58.130;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050585.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021880;;;;;2024:04:02 18:58:02.187;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021880.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021880;;;FI-HCI-00050586;;2024:04:02 18:58:06.048;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050586.tif;
Folder;Cubby_010085;Folder-FI-HCI-0021881;;;;;2024:04:02 18:58:11.768;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021881.tif;
Sheet;Cubby_010085;Folder-FI-HCI-0021881;;;FI-HCI-00050587;;2024:04:02 18:58:16.528;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00050587.tif;
